Name	Sequence Accession	Complete Genome	Segment	Segment Length	Subtype	Collection Date	Host Species	Country	State/Province	Flu Season	Strain Name	
HA	MH081969	Yes	4	1737	H3N2	12/28/2017	IRD:Human	USA	Arkansas	17-18	A/Arkansas/47/2017	
HA	CY193989	No	4	1701	H3N2	02/18/2015	IRD:Human	USA	Arkansas	14-15	A/Arkansas/4736/2015	
HA	CY244153	No	4	1701	H3N2	02/14/2017	IRD:Human	USA	Arkansas	16-17	A/Arkansas/6041/2017	
HA	CY244154	No	4	1701	H3N2	02/21/2017	IRD:Human	USA	Arkansas	16-17	A/Arkansas/6042/2017	
HA	CY244202	No	4	1701	H3N2	02/28/2017	IRD:Human	USA	Arkansas	16-17	A/Arkansas/6090/2017	
HA	CY244203	No	4	1701	H3N2	02/28/2017	IRD:Human	USA	Arkansas	16-17	A/Arkansas/6091/2017	
HA	CY244204	No	4	1701	H3N2	03/06/2017	IRD:Human	USA	Arkansas	16-17	A/Arkansas/6092/2017	
HA	CY244205	No	4	1701	H3N2	03/09/2017	IRD:Human	USA	Arkansas	16-17	A/Arkansas/6093/2017	
HA	MH778968	No	4	1701	H3N2	01/08/2018	IRD:Human	USA	Arkansas	17-18	A/Arkansas/6620/2018	
HA	MH779016	No	4	1701	H3N2	01/09/2018	IRD:Human	USA	Arkansas	17-18	A/Arkansas/6668/2018	
HA	MK400715	Yes	4	1701	H3N2	02/08/2018	IRD:Human	USA	Arkansas	17-18	A/Arkansas/7119/2018	
HA	MK401368	Yes	4	1701	H3N2	02/12/2018	IRD:Human	USA	Arkansas	17-18	A/Arkansas/7202/2018	
HA	MK869083	Yes	4	1701	H3N2	02/05/2019	IRD:Human	USA	Arkansas	18-19	A/Arkansas/8574/2019	
HA	MK868688	No	4	1701	H3N2	02/06/2019	IRD:Human	USA	Arkansas	18-19	A/Arkansas/8576/2019	
HA	MK912438	Yes	4	1701	H3N2	03/07/2019	IRD:Human	USA	Arkansas	18-19	A/Arkansas/8722/2019	
HA	MK927658	Yes	4	1701	H3N2	02/07/2019	IRD:Human	USA	Arkansas	18-19	A/Arkansas/8872/2019	
HA	MK927666	Yes	4	1701	H3N2	02/07/2019	IRD:Human	USA	Arkansas	18-19	A/Arkansas/8873/2019	
HA	MN169126	No	4	1701	H3N2	03/14/2019	IRD:Human	USA	Arkansas	18-19	A/Arkansas/9019/2019	
HA	MN073989	No	4	1701	H3N2	04/09/2019	IRD:Human	USA	Arkansas	18-19	A/Arkansas/9461/2019	
HA	CY093295	No	4	1731	H3N2	02/01/2009	IRD:Human	USA	Arkansas	-N/A-	A/Arkansas/WRAIR1251P/2009(H3N2)	
HA	KY925762	Yes	4	1762	H3N2	07/03/2013	IRD:Human	Brazil	-N/A-	-N/A-	A/Arvorezinha/LACENRS-2055/2013	
HA	CY002954	Yes	4	1742	H3N2	10/12/2004	IRD:Human	New Zealand	-N/A-	-N/A-	A/Ashburton/280/2004	
HA	CY114553	No	4	1735	H3N2	12/06/2011	IRD:Human	Russia	-N/A-	11-12	A/Astrakhan/RII65/2011	
HA	KY694983	No	4	1701	H3N2	11/04/2016	IRD:Human	Spain	-N/A-	16-17	A/Asturias/26760/2016	
HA	CY113405	Yes	4	1731	H3N2	1989	IRD:Human	USA	Georgia	-N/A-	A/Atlanta/211/1989	
HA	CY113373	Yes	4	1731	H3N2	1988	IRD:Human	USA	Georgia	-N/A-	A/Atlanta/3572/1988	
HA	CY114293	Yes	4	1731	H3N2	08/01/1997	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/10/1997	
HA	KM978050	No	4	1701	H3N2	1996	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/19/1996	
HA	KM978051	No	4	1701	H3N2	1996	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/19/1996	
HA	KM821323	No	4	1739	H3N2	2003	IRD:Human	New Zealand	-N/A-	-N/A-	A/AUCKLAND/20/2003	
HA	KM978049	No	4	1701	H3N2	1996	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/5/1996	
HA	KM978048	No	4	1701	H3N2	1996	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/5/1996	
HA	KM821303	No	4	1733	H3N2	1996	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/5/1996	
HA	CY025018	Yes	4	1714	H3N2	02/12/2000	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/583/2000	
HA	CY022501	Yes	4	1723	H3N2	09/25/2000	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/588/2000	
HA	CY023002	Yes	4	1721	H3N2	09/28/2000	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/589/2000	
HA	CY022517	Yes	4	1723	H3N2	10/09/2000	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/593/2000	
HA	CY023026	Yes	4	1720	H3N2	10/30/2000	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/596/2000	
HA	CY025042	Yes	4	1722	H3N2	10/09/2000	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/598/2000	
HA	CY023034	Yes	4	1718	H3N2	09/22/2000	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/599/2000	
HA	CY023042	Yes	4	1727	H3N2	05/06/2000	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/600/2000	
HA	CY023050	Yes	4	1720	H3N2	09/11/2000	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/601/2000	
HA	CY022525	Yes	4	1722	H3N2	08/19/2001	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/602/2001	
HA	CY023058	Yes	4	1724	H3N2	10/02/2001	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/603/2001	
HA	CY023066	Yes	4	1716	H3N2	09/28/2001	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/604/2001	
HA	CY022181	Yes	4	1724	H3N2	08/15/2001	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/607/2001	
HA	CY022549	Yes	4	1722	H3N2	06/08/2002	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/608/2002	
HA	CY022557	Yes	4	1721	H3N2	06/18/2002	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/609/2002	
HA	CY025050	Yes	4	1722	H3N2	07/29/2002	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/610/2002	
HA	CY022189	Yes	4	1714	H3N2	09/09/2002	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/611/2002	
HA	CY022565	Yes	4	1721	H3N2	08/14/2002	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/612/2002	
HA	CY022197	Yes	4	1721	H3N2	08/01/2002	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/613/2002	
HA	CY022205	Yes	4	1720	H3N2	01/14/2002	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/614/2002	
HA	CY023074	Yes	4	1727	H3N2	03/04/2002	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/615/2002	
HA	CY022573	Yes	4	1723	H3N2	09/29/2005	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/616/2005	
HA	CY023082	Yes	4	1727	H3N2	09/28/2005	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/617/2005	
HA	CY022597	Yes	4	1727	H3N2	01/30/2005	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/621/2005	
HA	CY066511	Yes	4	1717	H3N2	07/21/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/18/2009	
HA	CY061898	Yes	4	1731	H3N2	07/21/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/19/2009(H3N2)	
HA	CY061890	Yes	4	1712	H3N2	07/16/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/2/2009(H3N2)	
HA	CY080539	Yes	4	1737	H3N2	07/21/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/22/2009(H3N2)	
HA	CY080547	Yes	4	1729	H3N2	07/23/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/30/2009(H3N2)	
HA	CY080555	Yes	4	1737	H3N2	07/24/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/34/2009(H3N2)	
HA	CY080531	No	4	1737	H3N2	07/27/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/46/2009(H3N2)	
HA	CY080563	Yes	4	1737	H3N2	07/30/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/55/2009	
HA	CY091181	Yes	4	1732	H3N2	07/01/2003	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/NHRC0001/2003(H3N2)	
HA	CY091421	Yes	4	1731	H3N2	04/13/2005	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/NHRC0001/2005(H3N2)	
HA	CY091301	Yes	4	1732	H3N2	07/01/2003	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/NHRC0002/2003(H3N2)	
HA	CY091413	Yes	4	1731	H3N2	04/15/2005	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/NHRC0002/2005(H3N2)	
HA	CY091293	Yes	4	1731	H3N2	07/01/2003	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/NHRC0003/2003(H3N2)	
HA	CY091405	Yes	4	1734	H3N2	04/15/2005	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/NHRC0003/2005(H3N2)	
HA	CY091189	Yes	4	1734	H3N2	07/02/2003	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/NHRC0004/2003(H3N2)	
HA	CY091397	Yes	4	1731	H3N2	04/15/2005	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/NHRC0004/2005(H3N2)	
HA	CY092225	Yes	4	1734	H3N2	07/08/2003	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/NHRC0005/2003(H3N2)	
HA	CY091389	Yes	4	1732	H3N2	04/16/2005	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/NHRC0005/2005(H3N2)	
HA	CY091285	Yes	4	1735	H3N2	07/07/2003	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/NHRC0006/2003(H3N2)	
HA	CY091381	Yes	4	1732	H3N2	06/13/2005	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/NHRC0006/2005(H3N2)	
HA	CY091197	Yes	4	1732	H3N2	07/07/2003	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/NHRC0007/2003(H3N2)	
HA	CY091373	Yes	4	1731	H3N2	06/13/2005	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/NHRC0007/2005(H3N2)	
HA	CY091277	Yes	4	1732	H3N2	07/08/2003	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/NHRC0008/2003(H3N2)	
HA	CY091365	Yes	4	1732	H3N2	06/13/2005	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/NHRC0008/2005(H3N2)	
HA	CY091269	Yes	4	1734	H3N2	07/09/2003	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/NHRC0009/2003(H3N2)	
HA	CY091357	Yes	4	1731	H3N2	06/13/2005	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/NHRC0009/2005(H3N2)	
HA	CY091205	Yes	4	1731	H3N2	07/10/2003	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/NHRC0010/2003(H3N2)	
HA	CY092233	Yes	4	1731	H3N2	06/13/2005	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/NHRC0010/2005	
HA	CY091349	Yes	4	1732	H3N2	06/13/2005	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/NHRC0011/2005(H3N2)	
HA	CY091341	Yes	4	1734	H3N2	06/13/2005	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/NHRC0012/2005(H3N2)	
HA	CY091333	Yes	4	1735	H3N2	06/15/2005	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/NHRC0013/2005(H3N2)	
HA	CY091325	Yes	4	1731	H3N2	06/17/2005	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/NHRC0014/2005(H3N2)	
HA	CY091317	Yes	4	1731	H3N2	06/19/2005	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/NHRC0015/2005(H3N2)	
HA	CY104132	Yes	4	1732	H3N2	02/13/2004	IRD:Human	Viet Nam	-N/A-	-N/A-	A/BacGiang/BG003/2004	
HA	CY104548	Yes	4	1731	H3N2	01/02/2007	IRD:Human	Viet Nam	-N/A-	-N/A-	A/BacNinh/N52/2007	
HA	KY925449	Yes	4	1762	H3N2	06/23/2014	IRD:Human	Brazil	-N/A-	-N/A-	A/Bage/LACENRS-1200/2014	
HA	KY926322	Yes	4	1762	H3N2	07/04/2013	IRD:Human	Brazil	-N/A-	-N/A-	A/Bage/LACENRS-2050/2013	
HA	KY925459	Yes	4	1762	H3N2	06/16/2011	IRD:Human	Brazil	-N/A-	-N/A-	A/Bage/LACENRS-294/2011	
HA	MK898970	Yes	4	1701	H3N2	10/30/2018	IRD:Human	Bahrain	-N/A-	-N/A-	A/Bahrain/NHRC-OID_ESX0121A/2018	
HA	MK898978	Yes	4	1701	H3N2	10/31/2018	IRD:Human	Bahrain	-N/A-	-N/A-	A/Bahrain/NHRC-OID_ESX0123/2018	
HA	MH701020	Yes	4	1701	H3N2	01/30/2018	IRD:Human	Bahrain	-N/A-	-N/A-	A/Bahrain/RVT0140/2018	
HA	MH701028	Yes	4	1701	H3N2	02/05/2018	IRD:Human	Bahrain	-N/A-	-N/A-	A/Bahrain/RVT0142/2018	
HA	MH701036	Yes	4	1701	H3N2	02/10/2018	IRD:Human	Bahrain	-N/A-	-N/A-	A/Bahrain/RVT0145/2018	
HA	MH701044	Yes	4	1701	H3N2	02/16/2018	IRD:Human	Bahrain	-N/A-	-N/A-	A/Bahrain/RVT0147/2018	
HA	KY615391	No	4	1751	H3N2	04/09/2016	IRD:Human	USA	Maryland	15-16	A/Baltimore/0148/2016	
HA	KY949688	Yes	4	1751	H3N2	01/03/2017	IRD:Human	USA	Maryland	16-17	A/Baltimore/0221/2017	
HA	KY950007	Yes	4	1751	H3N2	01/05/2017	IRD:Human	USA	Maryland	16-17	A/Baltimore/0223/2017	
HA	KY949992	Yes	4	1751	H3N2	01/07/2017	IRD:Human	USA	Maryland	16-17	A/Baltimore/0227/2017	
HA	KY950141	Yes	4	1751	H3N2	01/09/2017	IRD:Human	USA	Maryland	16-17	A/Baltimore/0230/2017	
HA	KY950201	Yes	4	1751	H3N2	01/10/2017	IRD:Human	USA	Maryland	16-17	A/Baltimore/0233/2017	
HA	KY949842	Yes	4	1751	H3N2	01/18/2017	IRD:Human	USA	Maryland	16-17	A/Baltimore/0237/2017	
HA	KY949986	Yes	4	1751	H3N2	01/20/2017	IRD:Human	USA	Maryland	16-17	A/Baltimore/0238/2017	
HA	KY949711	Yes	4	1751	H3N2	01/20/2017	IRD:Human	USA	Maryland	16-17	A/Baltimore/0239/2017	
HA	KY949788	Yes	4	1751	H3N2	01/24/2017	IRD:Human	USA	Maryland	16-17	A/Baltimore/0244/2017	
HA	KY949989	Yes	4	1751	H3N2	01/25/2017	IRD:Human	USA	Maryland	16-17	A/Baltimore/0247/2017	
HA	KY949928	Yes	4	1751	H3N2	01/27/2017	IRD:Human	USA	Maryland	16-17	A/Baltimore/0252/2017	
HA	KY949651	Yes	4	1750	H3N2	01/29/2017	IRD:Human	USA	Maryland	16-17	A/Baltimore/0253/2017	
HA	KY950063	No	4	1745	H3N2	01/30/2017	IRD:Human	USA	Maryland	16-17	A/Baltimore/0256/2017	
HA	KY950053	Yes	4	1751	H3N2	01/30/2017	IRD:Human	USA	Maryland	16-17	A/Baltimore/0257/2017	
HA	KY949661	Yes	4	1751	H3N2	01/31/2017	IRD:Human	USA	Maryland	16-17	A/Baltimore/0261/2017	
HA	KY949955	Yes	4	1751	H3N2	01/31/2017	IRD:Human	USA	Maryland	16-17	A/Baltimore/0262/2017	
HA	KY950099	Yes	4	1751	H3N2	02/06/2017	IRD:Human	USA	Maryland	16-17	A/Baltimore/0281/2017	
HA	KY949907	Yes	4	1751	H3N2	02/06/2017	IRD:Human	USA	Maryland	16-17	A/Baltimore/0284/2017	
HA	KY950167	Yes	4	1751	H3N2	02/07/2017	IRD:Human	USA	Maryland	16-17	A/Baltimore/0287/2017	
HA	KY950120	Yes	4	1751	H3N2	02/08/2017	IRD:Human	USA	Maryland	16-17	A/Baltimore/0289/2017	
HA	KY949900	Yes	4	1751	H3N2	02/09/2017	IRD:Human	USA	Maryland	16-17	A/Baltimore/0293/2017	
HA	KY949654	Yes	4	1751	H3N2	02/09/2017	IRD:Human	USA	Maryland	16-17	A/Baltimore/0294/2017	
HA	KY949978	Yes	4	1751	H3N2	02/09/2017	IRD:Human	USA	Maryland	16-17	A/Baltimore/0295/2017	
HA	KY949739	Yes	4	1751	H3N2	02/09/2017	IRD:Human	USA	Maryland	16-17	A/Baltimore/0297/2017	
HA	KY950166	Yes	4	1751	H3N2	02/10/2017	IRD:Human	USA	Maryland	16-17	A/Baltimore/0300/2017	
HA	KY949820	Yes	4	1751	H3N2	02/12/2017	IRD:Human	USA	Maryland	16-17	A/Baltimore/0301/2017	
HA	KY949985	Yes	4	1751	H3N2	02/13/2017	IRD:Human	USA	Maryland	16-17	A/Baltimore/0303/2017	
HA	KY949831	No	4	1751	H3N2	02/13/2017	IRD:Human	USA	Maryland	16-17	A/Baltimore/0304/2017	
HA	KY950048	Yes	4	1751	H3N2	02/14/2017	IRD:Human	USA	Maryland	16-17	A/Baltimore/0306/2017	
HA	KY950005	Yes	4	1751	H3N2	02/14/2017	IRD:Human	USA	Maryland	16-17	A/Baltimore/0307/2017	
HA	KY949821	Yes	4	1751	H3N2	02/14/2017	IRD:Human	USA	Maryland	16-17	A/Baltimore/0311/2017	
HA	KY487460	No	4	1751	H3N2	12/29/2014	IRD:Human	USA	Maryland	14-15	A/Baltimore/P0004/2014	
HA	KY487568	No	4	1751	H3N2	01/13/2015	IRD:Human	USA	Maryland	14-15	A/Baltimore/P0005/2015	
HA	KY487176	No	4	1751	H3N2	12/14/2014	IRD:Human	USA	Maryland	14-15	A/Baltimore/P0008/2014	
HA	KY487638	No	4	1751	H3N2	12/19/2014	IRD:Human	USA	Maryland	14-15	A/Baltimore/P0022/2014	
HA	KY487559	Yes	4	1751	H3N2	01/08/2015	IRD:Human	USA	Maryland	14-15	A/Baltimore/P0040/2015	
HA	KY487159	No	4	1751	H3N2	01/09/2015	IRD:Human	USA	Maryland	14-15	A/Baltimore/P0052/2015	
HA	MH637485	No	4	1751	H3N2	03/28/2017	IRD:Human	USA	Maryland	16-17	A/Baltimore/R0111/2017	
HA	MH637731	Yes	4	1751	H3N2	04/06/2017	IRD:Human	USA	Maryland	16-17	A/Baltimore/R0145/2017	
HA	MH637655	Yes	4	1751	H3N2	12/14/2017	IRD:Human	USA	Maryland	17-18	A/Baltimore/R0213/2017	
HA	MH637795	No	4	1751	H3N2	12/15/2017	IRD:Human	USA	Maryland	17-18	A/Baltimore/R0215/2017	
HA	MH637594	Yes	4	1751	H3N2	12/20/2017	IRD:Human	USA	Maryland	17-18	A/Baltimore/R0222/2017	
HA	MH637653	Yes	4	1751	H3N2	12/21/2017	IRD:Human	USA	Maryland	17-18	A/Baltimore/R0224/2017	
HA	MH637724	Yes	4	1751	H3N2	12/21/2017	IRD:Human	USA	Maryland	17-18	A/Baltimore/R0225/2017	
HA	MH637444	Yes	4	1751	H3N2	12/21/2017	IRD:Human	USA	Maryland	17-18	A/Baltimore/R0227/2017	
HA	MH637470	Yes	4	1751	H3N2	12/22/2017	IRD:Human	USA	Maryland	17-18	A/Baltimore/R0228/2017	
HA	MH637598	Yes	4	1751	H3N2	12/27/2017	IRD:Human	USA	Maryland	17-18	A/Baltimore/R0230/2017	
HA	MH637468	Yes	4	1751	H3N2	01/02/2018	IRD:Human	USA	Maryland	17-18	A/Baltimore/R0232/2018	
HA	MH637503	No	4	1751	H3N2	01/03/2018	IRD:Human	USA	Maryland	17-18	A/Baltimore/R0234/2018	
HA	MH637643	Yes	4	1751	H3N2	01/07/2018	IRD:Human	USA	Maryland	17-18	A/Baltimore/R0237/2018	
HA	MH637494	Yes	4	1751	H3N2	01/08/2018	IRD:Human	USA	Maryland	17-18	A/Baltimore/R0238/2018	
HA	MH637474	Yes	4	1751	H3N2	01/08/2018	IRD:Human	USA	Maryland	17-18	A/Baltimore/R0239/2018	
HA	MH637551	Yes	4	1751	H3N2	01/10/2018	IRD:Human	USA	Maryland	17-18	A/Baltimore/R0241/2018	
HA	MH637744	Yes	4	1751	H3N2	01/11/2018	IRD:Human	USA	Maryland	17-18	A/Baltimore/R0242/2018	
HA	MH637805	Yes	4	1751	H3N2	01/11/2018	IRD:Human	USA	Maryland	17-18	A/Baltimore/R0243/2018	
HA	MH637711	Yes	4	1751	H3N2	01/11/2018	IRD:Human	USA	Maryland	17-18	A/Baltimore/R0244/2018	
HA	MH637734	No	4	1751	H3N2	01/12/2018	IRD:Human	USA	Maryland	17-18	A/Baltimore/R0245/2018	
HA	MH637757	Yes	4	1751	H3N2	01/14/2018	IRD:Human	USA	Maryland	17-18	A/Baltimore/R0247/2018	
HA	MH637656	Yes	4	1751	H3N2	01/20/2018	IRD:Human	USA	Maryland	17-18	A/Baltimore/R0255/2018	
HA	MH637662	No	4	1751	H3N2	01/31/2018	IRD:Human	USA	Maryland	17-18	A/Baltimore/R0275/2018	
HA	MH637677	Yes	4	1751	H3N2	02/02/2018	IRD:Human	USA	Maryland	17-18	A/Baltimore/R0279/2018	
HA	MH637792	No	4	1751	H3N2	02/02/2018	IRD:Human	USA	Maryland	17-18	A/Baltimore/R0280/2018	
HA	MH637681	Yes	4	1751	H3N2	02/04/2018	IRD:Human	USA	Maryland	17-18	A/Baltimore/R0283/2018	
HA	MH637645	Yes	4	1751	H3N2	02/05/2018	IRD:Human	USA	Maryland	17-18	A/Baltimore/R0286/2018	
HA	MH637438	No	4	1751	H3N2	02/06/2018	IRD:Human	USA	Maryland	17-18	A/Baltimore/R0287/2018	
HA	MH637471	Yes	4	1751	H3N2	02/10/2018	IRD:Human	USA	Maryland	17-18	A/Baltimore/R0298/2018	
HA	MH637684	Yes	4	1751	H3N2	02/13/2018	IRD:Human	USA	Maryland	17-18	A/Baltimore/R0304/2018	
HA	MH637793	No	4	1751	H3N2	02/15/2018	IRD:Human	USA	Maryland	17-18	A/Baltimore/R0309/2018	
HA	DQ508825	Yes	4	1701	H3N2	1979	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/01/1979	
HA	CY121000	Yes	4	1737	H3N2	1979	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/1/1979	
HA	CY114429	Yes	4	1737	H3N2	1979	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/1/1979	
HA	KM821305	No	4	1733	H3N2	1997	IRD:Human	China	-N/A-	-N/A-	A/Bangkok/1/1997	
HA	KT888617	Yes	4	1701	H3N2	11/09/2009	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/FLU_PMKA0055_CP2/2009	
HA	KT888618	Yes	4	1701	H3N2	10/26/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/FLU_PMKA0967_CP3/2010	
HA	KT888619	Yes	4	1701	H3N2	03/25/2011	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/FLU_PMKA1169/2011	
HA	KT888620	Yes	4	1701	H3N2	07/28/2011	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/FLU_PMKA1400/2011	
HA	KT888621	Yes	4	1701	H3N2	08/05/2011	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/FLU_PMKA1455/2011	
HA	KT888622	Yes	4	1701	H3N2	08/08/2011	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/FLU_PMKA1464/2011	
HA	KT888623	Yes	4	1701	H3N2	08/09/2011	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/FLU_PMKA1475/2011	
HA	KT888624	Yes	4	1701	H3N2	08/10/2011	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/FLU_PMKA1480/2011	
HA	KT888626	Yes	4	1701	H3N2	08/25/2011	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/FLU_PMKA1561/2011	
HA	KT888627	Yes	4	1701	H3N2	08/29/2011	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/FLU_PMKA1573/2011	
HA	KT888630	Yes	4	1701	H3N2	08/18/2011	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/FLU_PMKB0204/2011	
HA	KP877341	No	4	1701	H3N2	02/19/2015	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/SI-MI01/2015	
HA	KP877342	No	4	1701	H3N2	02/19/2015	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/SI-MI02/2015	
HA	KP877343	No	4	1701	H3N2	02/19/2015	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/SI-MI03/2015	
HA	KP877344	No	4	1701	H3N2	02/20/2015	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/SI-MI04/2015	
HA	KP877345	No	4	1701	H3N2	01/10/2014	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/SI-MI05/2014	
HA	KP877346	No	4	1701	H3N2	02/16/2014	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/SI-MI06/2014	
HA	KP877347	No	4	1701	H3N2	03/02/2014	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/SI-MI07/2014	
HA	KP877348	No	4	1701	H3N2	07/03/2014	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/SI-MI08/2014	
HA	KP877349	No	4	1701	H3N2	07/15/2014	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/SI-MI09/2014	
HA	KP877350	No	4	1701	H3N2	09/09/2014	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/SI-MI10/2014	
HA	KP877351	No	4	1701	H3N2	10/16/2014	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/SI-MI11/2014	
HA	KP877352	No	4	1701	H3N2	10/16/2014	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/SI-MI12/2014	
HA	KP877353	No	4	1701	H3N2	11/10/2014	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/SI-MI13/2014	
HA	KP877354	No	4	1701	H3N2	11/13/2014	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/SI-MI14/2014	
HA	KP877355	No	4	1701	H3N2	11/20/2014	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/SI-MI15/2014	
HA	KP877356	No	4	1701	H3N2	12/01/2014	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/SI-MI16/2014	
HA	KP877357	No	4	1701	H3N2	12/08/2014	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/SI-MI17/2014	
HA	KP877358	No	4	1701	H3N2	12/11/2014	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/SI-MI18/2014	
HA	KP877359	No	4	1701	H3N2	12/12/2014	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/SI-MI19/2014	
HA	KP877360	No	4	1701	H3N2	12/29/2014	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/SI-MI20/2014	
HA	KP877361	No	4	1701	H3N2	02/23/2015	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/SI-MI21/2015	
HA	KP877362	No	4	1701	H3N2	02/23/2015	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/SI-MI22/2015	
